variant,seed,top1,mrr@5,map@5,ndcg@5,recall@1,recall@5,precision@5,f1@5,coverage,sel_acc@80,micro_precision@1,micro_recall@1,micro_precision@5,micro_recall@5,conf_thr,gap_thr,n_test,avg_steps
multi,62,0.5,0.6416666666666667,0.5166666666666667,0.5932569705204408,0.3333333333333333,0.7083333333333334,0.18333333333333335,0.2912772585669782,0.9166666666666666,0.5454545454545454,0.5,0.375,0.18333333333333332,0.6875,0.04865990111891752,0.0,12.0,3.0
multi,63,0.5833333333333334,0.5833333333333334,0.42638888888888893,0.4682693987734114,0.3819444444444444,0.45138888888888884,0.15,0.2251732101616628,0.75,0.6666666666666666,0.5833333333333334,0.3181818181818182,0.15,0.4090909090909091,0.04865990111891752,0.0,12.0,3.0
multi,64,0.3333333333333333,0.5166666666666667,0.3731481481481482,0.47346502469092516,0.19444444444444442,0.625,0.18333333333333335,0.28350515463917525,0.75,0.4444444444444444,0.3333333333333333,0.19047619047619047,0.18333333333333332,0.5238095238095238,0.04865990111891752,0.0,12.0,3.0
multi,65,0.5833333333333334,0.7083333333333334,0.5729166666666666,0.6241982779231372,0.5,0.6458333333333334,0.16666666666666666,0.26495726495726496,0.75,0.6666666666666666,0.5833333333333334,0.35,0.16666666666666666,0.5,0.04865990111891752,0.0,12.0,3.0
multi,66,0.5,0.611111111111111,0.5243055555555556,0.5664127442883645,0.4166666666666667,0.6041666666666666,0.16666666666666666,0.26126126126126126,0.8333333333333334,0.6,0.5,0.3157894736842105,0.16666666666666666,0.5263157894736842,0.048651507139079855,0.0,12.0,3.0
multi,67,0.5,0.6458333333333334,0.59375,0.6534949007853145,0.40277777777777773,0.7638888888888888,0.20000000000000007,0.31700288184438047,0.8333333333333334,0.6,0.5,0.35294117647058826,0.2,0.7058823529411765,0.04839549075403121,0.0,12.0,3.0
multi,68,0.6666666666666666,0.7319444444444444,0.5354166666666667,0.6213677463468031,0.4444444444444444,0.6805555555555555,0.2166666666666667,0.32868937048503616,0.6666666666666666,0.75,0.6666666666666666,0.4,0.21666666666666667,0.65,0.04865990111891752,0.0,12.0,3.0
multi,69,0.5,0.6597222222222222,0.5752314814814815,0.6400239818229226,0.4583333333333333,0.736111111111111,0.18333333333333335,0.2935548841893253,0.8333333333333334,0.6,0.5,0.35294117647058826,0.18333333333333332,0.6470588235294118,0.048915917503966164,0.0,12.0,3.0
multi,70,0.5833333333333334,0.6805555555555555,0.662037037037037,0.6971307597152364,0.5833333333333334,0.7777777777777778,0.16666666666666666,0.2745098039215686,1.0,0.5833333333333334,0.5833333333333334,0.5,0.16666666666666666,0.7142857142857143,0.047907090265630725,0.0,12.0,3.0
multi,71,0.5833333333333334,0.6416666666666667,0.6055555555555555,0.6361240086107812,0.5277777777777778,0.6805555555555555,0.16666666666666666,0.26775956284153,0.6666666666666666,0.75,0.5833333333333334,0.4375,0.16666666666666666,0.625,0.04918032786885246,0.0,12.0,3.0
